Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,Race,Percentage
Hampton City,Mary S. Peake Elementary,0.6261904761904762,0.0,0.0095238095238095,0.5761904761904761,0.0,0.0309523809523809,"Black, White, Non-Hispanic, Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6952380952, 0.11666666669999999, 0.1142857143, 0.05238095238, 0.01666666667, 0.0047619047599999995"
Hampton City,Mary T. Christian Elementary,0.5789473684210527,0.0,0.0,0.5075187969924813,0.0,0.0075187969924812,"Black, Non-Hispanic, White, Hispanic, Asian","0.5827067669, 0.1691729323, 0.16165413529999997, 0.07518796992, 0.01127819549"
Hampton City,Mary W. Jackson Elementary,0.2795031055900621,0.0,0.0,0.515527950310559,0.0,0.1118012422360248,"Black, White, Non-Hispanic, Hispanic, Asian","0.5496894410000001, 0.26708074530000003, 0.1273291925, 0.04968944099, 0.0062111801200000006"
Hampton City,Moton Early Childhood Center,0.4242424242424242,0.0,0.0,0.5021645021645021,0.0,0.0,,
Hampton City,Paul Burbank Elementary,0.4748743718592965,0.0,0.0025125628140703,0.5276381909547738,0.0,0.1180904522613065,"Black, White, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.6507537687999999, 0.1783919598, 0.1005025126, 0.06281407035, 0.00502512563, 0.00251256281"
Hampton City,Phillips Elementary,0.4080604534005038,0.0,0.0,0.5012594458438288,0.0,0.070528967254408,"Black, White, Non-Hispanic, Hispanic, Asian","0.4458438287, 0.3753148615, 0.1007556675, 0.06549118388, 0.012594458440000001"
Hampton City,Phoebus High,0.5566112430720507,,1.0,0.5843230403800475,1.0,1.0,"Black, White, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.685669042, 0.1559778306, 0.08788598575, 0.060965954079999995, 0.0063341251, 0.00158353127, 0.00158353127"
Hampton City,Samuel P. Langley Elementary,0.3389473684210526,0.2210065645514223,0.0042105263157894,0.52,0.0,0.1557894736842105,"White, Black, Hispanic, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.4042105263, 0.2105263158, 0.2021052632, 0.1073684211, 0.07368421053, 0.00210526316"
Hampton City,Thomas Eaton Middle,0.4246823956442831,0.0,0.0018148820326678,0.499092558983666,0.0,0.0907441016333938,"Black, White, Non-Hispanic, Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.6533575318, 0.165154265, 0.0780399274, 0.07078039927, 0.029038112520000003, 0.00362976407"
Hampton City,William Mason Cooper Elementary,0.3053221288515406,0.0,0.0028011204481792,0.5098039215686274,0.0,0.1092436974789916,"Black, White, Non-Hispanic, Hispanic, Native Hawaiian  or Pacific Islander, Asian, American Indian or Alaska Native","0.6666666667, 0.13165266109999998, 0.10644257700000001, 0.07282913165, 0.01120448179, 0.00840336134, 0.0028011204499999998"
Hanover County,Atlee High,1.0,1.0,1.0,0.5438027255029202,,1.0,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.8124594419000001, 0.06683971447, 0.04412719014, 0.04347826086999999, 0.028552887739999998, 0.00454250487"
Hanover County,Battlefield Park Elementary,0.1573604060913705,0.0,0.0,0.5203045685279187,0.0,0.0050761421319796,"White, Non-Hispanic, Hispanic, Black, Asian, American Indian or Alaska Native","0.8553299491999999, 0.058375634520000004, 0.045685279190000004, 0.02791878173, 0.01015228426, 0.00253807107"
Hanover County,Beaverdam Elementary,0.2678571428571428,0.0,0.0,0.4892857142857142,0.0,0.0107142857142857,"White, Non-Hispanic, Hispanic, Black, American Indian or Alaska Native, Asian","0.8928571429000001, 0.046428571429999996, 0.028571428569999998, 0.02142857143, 0.007142857139999999, 0.0035714285699999996"
Hanover County,Bell Creek Middle,0.3735926305015353,0.0134715025906735,0.0010235414534288,0.5097236438075742,0.0,0.007164790174002,"White, Black, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.7461617195, 0.1146366428, 0.06243602866, 0.056294779940000005, 0.01740020471, 0.00204708291, 0.00102354145"
Hanover County,Chickahominy Middle,0.1662125340599455,,,0.5158946412352406,,1.0,"White, Black, Non-Hispanic, Asian, Hispanic, American Indian or Alaska Native","0.8065395095, 0.08174386921, 0.0408719346, 0.03542234332, 0.03451407811, 0.0009082652099999999"
Hanover County,Cold Harbor Elementary,0.2958579881656805,0.0257425742574257,0.0,0.534516765285996,0.0,0.0078895463510848,"White, Black, Non-Hispanic, Hispanic, Asian","0.7554240631, 0.09467455621, 0.06706114398, 0.053254437870000004, 0.02958579882"
Hanover County,Cool Spring Elementary,0.0899182561307901,0.0150684931506849,0.0,0.5313351498637602,0.0,0.0258855585831062,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.7861035422, 0.07901907357, 0.06403269755, 0.03814713896, 0.031335149859999994, 0.00136239782"
Hanover County,Elmont Elementary,0.4146341463414634,0.1253481894150417,0.0,0.5718157181571816,0.0,0.010840108401084,"White, Hispanic, Black, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5880758808000001, 0.2384823848, 0.108401084, 0.0406504065, 0.0216802168, 0.0027100271, nan"
Hanover County,Hanover High,1.0,,,0.4877049180327868,,1.0,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.8080601092999999, 0.07650273224, 0.04644808742999999, 0.03893442623, 0.02663934426, 0.00341530055"
Hanover County,Henry Clay Elementary,0.3715846994535519,0.1016483516483516,0.0054644808743169,0.5,0.0,0.0109289617486338,"White, Black, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native","0.4918032787, 0.2295081967, 0.1967213115, 0.06284153005, 0.01639344262, 0.00273224044"
Hanover County,John M. Gandy Elementary,0.4798657718120805,0.0893470790378006,0.0,0.540268456375839,0.0,0.0067114093959731,"White, Black, Hispanic, Non-Hispanic, Asian","0.5738255034, 0.177852349, 0.1644295302, 0.07382550336, 0.01006711409"
Hanover County,Kersey Creek Elementary,0.1283880171184022,0.0157367668097281,0.0042796005706134,0.5563480741797432,0.0,0.014265335235378,"White, Black, Non-Hispanic, Hispanic, Asian, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.8159771755, 0.07703281027, 0.05563480742, 0.03708987161, 0.00998573466, 0.0028530670499999997, 0.00142653352"
Hanover County,Laurel Meadow Elementary,0.2875457875457875,0.0388888888888888,0.0018315018315018,0.5439560439560439,0.0,0.0109890109890109,"White, Black, Hispanic, Non-Hispanic, Asian","0.7344322343999999, 0.1153846154, 0.07509157509, 0.04945054945, 0.025641025640000002"
Hanover County,Liberty Middle,0.3769470404984423,0.0306010928961748,0.0020768431983385,0.5150571131879543,0.0,0.0093457943925233,"White, Hispanic, Black, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6863966771, 0.1266874351, 0.1246105919, 0.04880581516, 0.01142263759, 0.0010384216, 0.0010384216"
Hanover County,Mechanicsville Elementary,0.4462659380692167,0.0532110091743119,0.0,0.5063752276867031,0.0,0.0145719489981785,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.6083788707, 0.160291439, 0.09107468124000001, 0.08014571949, 0.058287795989999995, 0.00182149362"
Hanover County,Mechanicsville High,0.2994772218073189,1.0,,0.5280059746079163,,1.0,"White, Black, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.7774458551, 0.09036594473, 0.05675877521, 0.050037341299999996, 0.0216579537, 0.0029873039600000002, 0.0007468259900000001"
Hanover County,Oak Knoll Middle,0.1914414414414414,0.0,0.0,0.5118376550169109,0.0,0.0259009009009009,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native","0.7961711712, 0.07207207206999999, 0.06306306306, 0.045045045049999996, 0.01801801802, 0.005630630629999999"
Hanover County,Patrick Henry High,0.3488888888888889,1.0,,0.5463306152705708,,1.0,"White, Black, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native","0.6962962963, 0.12222222220000001, 0.1155555556, 0.04888888889, 0.0162962963, 0.00074074074"
Hanover County,Pearson's Corner Elementary,0.0824742268041237,0.0,0.0,0.5171821305841925,0.0,0.0120274914089347,"White, Black, Asian, Non-Hispanic, Hispanic, American Indian or Alaska Native","0.7869415808, 0.06529209622, 0.061855670099999996, 0.04295532646, 0.039518900339999996, 0.00343642612"
Hanover County,Pole Green Elementary,0.172147001934236,0.0193798449612403,0.0019342359767891,0.5145067698259188,0.0,0.0193423597678916,"White, Non-Hispanic, Black, Hispanic, Asian","0.7214700193, 0.1083172147, 0.07736943906999999, 0.05415860735, 0.038684719539999995"
Hanover County,Rural Point Elementary,0.118491921005386,0.0,0.0,0.5421903052064632,0.0,0.0287253141831238,"White, Non-Hispanic, Hispanic, Black, Asian, American Indian or Alaska Native","0.8653500898, 0.04667863555, 0.03231597846, 0.03052064632, 0.02333931777, 0.00179533214"
Hanover County,South Anna Elementary,0.2147368421052631,0.0338266384778012,0.0,0.4842105263157895,0.0,0.0105263157894736,"White, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native, Asian","0.8, 0.07157894737, 0.06947368421, 0.05473684211, 0.00210526316, 0.00210526316"
Hanover County,Washington-Henry Elementary,0.1989100817438692,0.0,0.0,0.5231607629427792,0.0,0.0163487738419618,"White, Black, Non-Hispanic, Asian, Hispanic, American Indian or Alaska Native","0.7765667575, 0.08446866484999999, 0.06539509537, 0.03814713896, 0.02997275204, 0.00544959128"
Harrisonburg City,Bluestone Elementary,0.5963963963963964,0.4574074074074074,0.0,0.4972972972972973,0.0,0.009009009009009,"Hispanic, White, Black, Non-Hispanic, Asian","0.4108108108, 0.39459459459999996, 0.12432432430000001, 0.045045045049999996, 0.025225225230000002"
Harrisonburg City,Harrisonburg High,0.0,1.0,1.0,0.5181912681912682,,1.0,"Hispanic, White, Black, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.5171517672, 0.3035343035, 0.103950104, 0.045738045740000004, 0.02806652807, 0.00103950104, 0.00051975052"
Harrisonburg City,Keister Elementary,0.5056433408577878,0.4459770114942529,0.0,0.5056433408577878,0.0,0.0112866817155756,"Hispanic, White, Black, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.4514672686, 0.4108352144, 0.07900677201, 0.036117381489999996, 0.02031602709, 0.00225733634"
Harrisonburg City,Skyline Middle,0.6073871409028728,0.3405088062622309,0.0013679890560875,0.4958904109589041,0.0,0.0027359781121751,"Hispanic, White, Black, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5184678523, 0.2900136799, 0.1190150479, 0.041039671679999994, 0.028727770179999997, 0.00136798906, 0.00136798906"
Harrisonburg City,Smithland Elementary,0.5714285714285714,0.3678756476683937,0.0012642225031605,0.5170670037926675,0.0,0.0050568900126422,"Hispanic, White, Black, Non-Hispanic, Asian, American Indian or Alaska Native","0.6068268015, 0.206068268, 0.11251580280000001, 0.041719342599999994, 0.03160556258, 0.0012642225000000001"
Harrisonburg City,Spotswood Elementary,0.6265560165975104,0.5138592750533049,0.0020746887966804,0.5414937759336099,0.0,0.0041493775933609,"Hispanic, White, Black, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.5788381743, 0.265560166, 0.09751037344, 0.045643153529999994, 0.010373443979999999, 0.0020746888"
Harrisonburg City,Stone Spring Elementary,0.5778210116731517,0.4185110663983903,0.0,0.519455252918288,0.0,0.0019455252918287,"Hispanic, White, Black, Non-Hispanic, Asian","0.46692607, 0.3365758755, 0.1186770428, 0.046692607, 0.03112840467"
Harrisonburg City,Thomas Harrison Middle,0.6264367816091954,0.3230174081237911,0.0,0.4985632183908046,0.0,0.0086206896551724,"Hispanic, White, Black, Non-Hispanic, Asian","0.507183908, 0.3520114943, 0.08189655172, 0.04022988506, 0.01867816092"
Harrisonburg City,Waterman Elementary,0.6583969465648855,0.5029239766081871,0.0019083969465648,0.517175572519084,0.0,0.0038167938931297,"Hispanic, White, Black, Non-Hispanic, Asian","0.5782442748, 0.2767175573, 0.06870229008, 0.051526717560000004, 0.02480916031"
Henrico County,Anthony P. Mehfoud Elementary,0.5325077399380805,0.0,0.0030959752321981,0.5294117647058824,0.0,0.0247678018575851,"Black, White, Non-Hispanic, Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6470588235, 0.226006192, 0.06811145511, 0.04953560372, 0.00619195046, 0.00309597523"
Henrico County,Arthur Ashe Jr. Elementary,0.7430830039525692,0.0871287128712871,0.0019762845849802,0.5474308300395256,0.0,0.0059288537549407,"Black, Hispanic, White, Non-Hispanic, American Indian or Alaska Native, Asian, Native Hawaiian  or Pacific Islander","0.8320158103, 0.1007905138, 0.03162055336, 0.02371541502, 0.005928853750000001, 0.00395256917, 0.00197628458"
Henrico County,Brookland Middle,0.7218777679362267,0.1837140019860973,1.0,0.5296722763507529,1.0,1.0,"Black, Hispanic, White, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4481842338, 0.286979628, 0.1656333038, 0.05048715678, 0.046058458809999994, 0.00177147919, 0.0008857395899999999"
Henrico County,Cashell Donahoe Elementary,0.6794171220400729,0.1544117647058823,0.0054644808743169,0.5373406193078324,0.0,0.0163934426229508,"Black, Hispanic, White, Non-Hispanic, Asian, American Indian or Alaska Native","0.5173041894, 0.2568306011, 0.1566484517, 0.06193078324, 0.00546448087, 0.00182149362"
Henrico County,Chamberlayne Elementary,0.61198738170347,0.0897435897435897,0.0031545741324921,0.5236593059936908,0.0,0.0094637223974763,"Black, Hispanic, White, Non-Hispanic, Asian, American Indian or Alaska Native","0.6056782333999999, 0.1545741325, 0.11987381700000001, 0.06940063091, 0.04731861199, 0.00315457413"
Henrico County,Charles M. Johnson Elementary,0.6858513189448441,0.3501259445843829,0.0023980815347721,0.5035971223021583,0.0287769784172661,0.0071942446043165,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.4292565947, 0.3021582734, 0.1582733813, 0.05995203837, 0.04796163070000001, 0.00239808153"
Henrico County,Colonial Trail Elementary,0.1226277372262773,0.1277602523659306,0.0,0.4978102189781022,0.0,0.0160583941605839,"Asian, White, Black, Hispanic, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.6437956203999999, 0.13430656929999998, 0.1065693431, 0.052554744529999996, 0.052554744529999996, 0.00875912409, 0.00145985401"
Henrico County,Crestview Elementary,0.4757575757575757,0.1300309597523219,0.0,0.5151515151515151,0.0,0.0151515151515151,"White, Hispanic, Black, Non-Hispanic, Asian, American Indian or Alaska Native","0.5030303030000001, 0.26363636360000003, 0.1, 0.06666666667, 0.06363636364, 0.00303030303"
Henrico County,David A. Kaechele Elementary,0.0989898989898989,0.0269709543568464,0.002020202020202,0.5171717171717172,0.0,0.0161616161616161,"Asian, White, Black, Non-Hispanic, Hispanic, American Indian or Alaska Native","0.402020202, 0.397979798, 0.08888888889, 0.07070707071, 0.03232323232, 0.00808080808"
Henrico County,Deep Run High,1.0,1.0,1.0,0.0,,1.0,"White, Asian, Black, Hispanic, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.5508390918, 0.2724580454, 0.07650542942, 0.05528134255, 0.04392892399, 0.00098716683"
Henrico County,Douglas S. Freeman High,1.0,1.0,1.0,0.4967497291440953,,1.0,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native","0.5893824485, 0.1516793066, 0.139219935, 0.06825568796999999, 0.049295774650000006, 0.00216684724"
Henrico County,Dumbarton Elementary,0.7574750830564784,0.4098639455782313,0.0016611295681063,0.526578073089701,0.0,0.0099667774086378,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.3853820598, 0.28571428569999996, 0.17275747509999997, 0.10299003320000001, 0.049833887040000004, 0.00332225914"
Henrico County,Echo Lake Elementary,0.217877094972067,0.0745697896749522,0.0,0.4990689013035381,0.0,0.0111731843575419,"White, Asian, Black, Non-Hispanic, Hispanic, American Indian or Alaska Native","0.4748603352, 0.27374301679999996, 0.09310986965, 0.08193668529, 0.07262569832, 0.00372439479"
Henrico County,Elizabeth Holladay Elementary,0.6606683804627249,0.2644736842105263,0.0012853470437017,0.5539845758354756,0.0,0.0077120822622107,"Hispanic, Black, White, Asian, Non-Hispanic, American Indian or Alaska Native","0.39074550129999996, 0.2802056555, 0.206940874, 0.07326478149, 0.04370179949, 0.0051413881699999995"
Henrico County,Elko Middle,0.6707818930041153,0.0297450424929178,0.0054869684499314,0.4993141289437586,0.017832647462277,0.017832647462277,"Black, White, Hispanic, Non-Hispanic, American Indian or Alaska Native, Asian, Native Hawaiian  or Pacific Islander","0.5802469136, 0.24554183810000002, 0.1165980796, 0.04801097394, 0.00411522634, 0.00274348422, 0.00274348422"
Henrico County,Fair Oaks Elementary,0.7858942065491183,0.0,0.0,0.5214105793450882,0.0,0.0,"Black, White, Hispanic, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.7934508816, 0.1335012594, 0.040302267, 0.025188916880000002, 0.005037783380000001, 0.0025188916900000004"
Henrico County,Fairfield Middle,0.7012138188608776,1.0,1.0,0.4836601307189542,1.0,1.0,"Black, White, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native","0.8823529412000001, 0.04575163399, 0.04481792717, 0.02240896359, 0.00373482726, 0.0009337068199999999"
Henrico County,Gayton Elementary,0.1428571428571428,0.0521415270018622,0.0018315018315018,0.5036630036630036,0.0,0.0091575091575091,"White, Asian, Non-Hispanic, Hispanic, Black","0.7747252747000001, 0.09706959707, 0.05494505495, 0.04578754579, 0.02747252747"
Henrico County,George F. Baker Elementary,0.6805896805896806,0.0,0.0073710073710073,0.5012285012285013,0.0,0.0196560196560196,"Black, White, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.9041769042, 0.03685503686, 0.03194103194, 0.0171990172, 0.00491400491, 0.00245700246, 0.00245700246"
Henrico County,George H. Moody Middle,0.3518687329079307,1.0,,0.4639927073837739,,1.0,"Asian, White, Black, Hispanic, Non-Hispanic, American Indian or Alaska Native","0.35916134909999997, 0.2807657247, 0.2014585232, 0.10300820420000001, 0.0546946217, 0.0009115770300000001"
Henrico County,Glen Allen Elementary,0.1979522184300341,0.048526863084922,0.0,0.5136518771331058,0.0,0.0136518771331058,"White, Asian, Black, Non-Hispanic, Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5307167235, 0.22866894200000001, 0.12116040959999999, 0.06484641638000001, 0.04778156997, 0.00511945392, 0.00170648464"
Henrico County,Glen Allen High,1.0,1.0,1.0,,,1.0,"White, Black, Asian, Hispanic, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.5665362035, 0.1712328767, 0.12475538159999999, 0.0728962818, 0.06311154599, 0.00097847358, 0.00048923679"
Henrico County,Glen Lea Elementary,0.8705636743215032,0.0419287211740041,0.0,0.4864300626304801,0.0,0.0041753653444676,"Black, Hispanic, Asian, Non-Hispanic, White, American Indian or Alaska Native","0.9018789144, 0.043841336120000005, 0.02087682672, 0.018789144049999998, 0.01252609603, 0.00208768267"
Henrico County,Greenwood Elementary,0.4244482173174873,0.1228373702422145,0.0084889643463497,0.5229202037351444,0.0,0.0186757215619694,"White, Black, Asian, Hispanic, Non-Hispanic, Native Hawaiian  or Pacific Islander, American Indian or Alaska Native","0.3803056027, 0.33616298810000006, 0.1578947368, 0.06112054329, 0.05602716469, 0.00679117148, 0.00169779287"
Henrico County,Harold Macon Ratcliffe Elementary,0.7511737089201878,0.0307328605200945,0.0070422535211267,0.5117370892018779,0.0,0.0093896713615023,"Black, Non-Hispanic, Hispanic, White, Native Hawaiian  or Pacific Islander","0.9248826291000001, 0.03755868545, 0.028169014080000002, 0.007042253520000001, 0.00234741784"
Henrico County,Harvie Elementary,0.6640776699029126,0.0,0.0019417475728155,0.4970873786407767,0.0,0.0077669902912621,"Black, Non-Hispanic, Hispanic, Asian, White, American Indian or Alaska Native","0.9145631068, 0.04660194175, 0.013592233010000001, 0.00970873786, 0.00970873786, 0.00582524272"
Henrico County,Henrico High,0.6364922206506365,1.0,1.0,0.4504950495049505,1.0,1.0,"Black, White, Asian, Hispanic, Non-Hispanic","0.7065063649, 0.112446959, 0.09618104668, 0.045968882600000004, 0.03889674682"
Henrico County,Henry D. Ward Elementary,0.6287425149700598,0.0,0.0039920159680638,0.5149700598802395,0.0,0.0459081836327345,"Black, White, Non-Hispanic, Hispanic, Asian","0.754491018, 0.1576846307, 0.04590818363, 0.0379241517, 0.00399201597"
Henrico County,Hermitage High,0.0,1.0,1.0,0.5351418002466092,1.0,1.0,"Black, White, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.41491985200000003, 0.2749691739, 0.1948212084, 0.056720098639999994, 0.0542540074, 0.00369913687, 0.00061652281"
Henrico County,Highland Springs Elementary,0.8215613382899628,0.0,0.0037174721189591,0.4888475836431227,0.0,0.0074349442379182,"Black, Non-Hispanic, Hispanic, White, American Indian or Alaska Native, Asian","0.8996282528, 0.03717472119, 0.029739776949999998, 0.029739776949999998, 0.00185873606, 0.00185873606"
Henrico County,Highland Springs High,0.0,1.0,1.0,0.0,1.0,1.0,"Black, White, Hispanic, Non-Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.7993079584999999, 0.08007909046, 0.07612456747, 0.02965892239, 0.01038062284, 0.00296589224, 0.00148294612"
Henrico County,Holman Middle,0.3243873978996499,0.0546163849154746,0.0035005834305717,0.5169194865810969,0.0,0.0023337222870478,"White, Asian, Hispanic, Black, Non-Hispanic, American Indian or Alaska Native","0.44340723449999997, 0.2473745624, 0.1341890315, 0.1120186698, 0.06184364061, 0.00116686114"
Henrico County,Hungary Creek Middle,0.3632183908045977,0.0407911001236094,0.0011494252873563,0.5287356321839081,0.0,0.0172413793103448,"White, Black, Asian, Hispanic, Non-Hispanic, American Indian or Alaska Native","0.48965517239999995, 0.2287356322, 0.1275862069, 0.08045977011, 0.07126436782, 0.00229885057"
Henrico County,Jackson Davis Elementary,0.3973384030418251,0.1456692913385826,0.0,0.5475285171102662,0.0,0.0057034220532319,"White, Asian, Black, Hispanic, Non-Hispanic, American Indian or Alaska Native","0.4410646388, 0.2281368821, 0.1958174905, 0.09125475285000001, 0.036121673, 0.00760456274"
Henrico County,Jacob L. Adams Elementary,0.7158119658119658,0.0492505353319057,0.0,0.5,0.0,0.0192307692307692,"Black, Hispanic, White, Non-Hispanic, Asian, American Indian or Alaska Native","0.8141025641, 0.10256410259999998, 0.04700854701, 0.02991452991, 0.00427350427, 0.00213675214"
Henrico County,John Randolph Tucker High,0.5375816993464052,1.0,1.0,0.4891067538126362,1.0,1.0,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.2990196078, 0.2565359477, 0.2380174292, 0.15141612200000001, 0.0522875817, 0.00217864924, 0.00054466231"
Henrico County,John Rolfe Middle,0.7028248587570621,0.0204778156996587,0.0067796610169491,0.5254237288135594,0.0,0.0225988700564971,"Black, White, Hispanic, Non-Hispanic, Asian","0.8237288135999999, 0.08361581921000001, 0.05197740113, 0.0395480226, 0.0011299435"
Henrico County,L. Douglas Wilder Middle,0.5754716981132075,0.0204638472032742,0.0,0.5161725067385444,0.0,0.0148247978436657,"Black, White, Asian, Non-Hispanic, Hispanic, American Indian or Alaska Native","0.6886792452999999, 0.1590296496, 0.07412398922, 0.04043126685, 0.03638814016, 0.0013477088900000001"
Henrico County,Laburnum Elementary,0.8051948051948052,0.0692640692640692,0.0043290043290043,0.512987012987013,0.0,0.0064935064935064,"Black, Hispanic, White, Non-Hispanic, Asian, American Indian or Alaska Native","0.8398268398000001, 0.08441558442, 0.03463203463, 0.02813852814, 0.010822510819999999, 0.00216450216"
Henrico County,Lakeside Elementary,0.6271604938271605,0.1730279898218829,0.0024691358024691,0.5407407407407407,0.0,0.0024691358024691,"White, Black, Hispanic, Non-Hispanic, Asian","0.3777777778, 0.3234567901, 0.22222222219999999, 0.03950617284, 0.03703703704"
Henrico County,Longdale Elementary,0.7016460905349794,0.1073684210526315,0.0,0.5411522633744856,0.0,0.0061728395061728,"Black, White, Hispanic, Asian, Non-Hispanic, American Indian or Alaska Native","0.5205761317, 0.21604938270000001, 0.14197530860000002, 0.06378600823, 0.05555555556, 0.00205761317"
Henrico County,Maude Trevvett Elementary,0.5871212121212122,0.1536964980544747,0.0037878787878787,0.4867424242424242,0.0,0.0113636363636363,"Black, White, Hispanic, Asian, Non-Hispanic","0.31628787880000003, 0.3143939394, 0.16098484849999997, 0.12689393940000002, 0.08143939394000001"
Henrico County,Maybeury Elementary,0.3956594323873121,0.133220910623946,0.0,0.4774624373956594,0.0,0.005008347245409,"White, Black, Hispanic, Non-Hispanic, Asian","0.5525876461, 0.22203672789999998, 0.1302170284, 0.061769616029999995, 0.03338898164"
Henrico County,Mills E. Godwin High,1.0,1.0,1.0,0.5145474137931034,,1.0,"White, Asian, Black, Hispanic, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.630387931, 0.1524784483, 0.08836206897, 0.07596982759, 0.05172413793, 0.0005387931, 0.0005387931"
Henrico County,Montrose Elementary,0.7346368715083799,0.0307262569832402,0.0055865921787709,0.435754189944134,0.0,0.0027932960893854,"Black, White, Hispanic, Non-Hispanic, Asian, Native Hawaiian  or Pacific Islander","0.8100558658999999, 0.06983240223, 0.06703910615, 0.04189944134, 0.00837988827, 0.00279329609"
Henrico County,Nuckols Farm Elementary,0.1072056239015817,0.0305206463195691,0.0035149384885764,0.5026362038664324,0.0,0.0228471001757469,"White, Asian, Non-Hispanic, Hispanic, Black, Native Hawaiian  or Pacific Islander","0.7311072056000001, 0.14059753949999998, 0.05448154657, 0.03866432337, 0.03339191564, 0.00175746924"
Henrico County,Pemberton Elementary,0.2536023054755043,0.0290697674418604,0.0,0.5360230547550432,0.0,0.0,"White, Black, Non-Hispanic, Hispanic, Asian, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.7262247839, 0.12391930840000001, 0.08645533141, 0.04034582133, 0.01152737752, 0.00864553314, 0.00288184438"
Henrico County,Pinchbeck Elementary,0.4262295081967213,0.1953781512605042,0.0,0.4877049180327868,0.0,0.0102459016393442,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native","0.5532786885000001, 0.1946721311, 0.11475409839999999, 0.08401639343999999, 0.051229508199999996, 0.00204918033"
Henrico County,Pocahontas Middle,0.2542579075425791,0.0337662337662337,0.0,0.5072992700729927,0.0,0.0133819951338199,"White, Asian, Black, Hispanic, Non-Hispanic, Native Hawaiian  or Pacific Islander","0.6496350365000001, 0.1058394161, 0.099756691, 0.08515815085, 0.05717761557, 0.00243309002"
Henrico County,Quioccasin Middle,0.5695238095238095,0.1430131004366812,1.0,0.5190476190476191,,1.0,"White, Hispanic, Black, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.4076190476, 0.219047619, 0.2180952381, 0.08285714286, 0.06857142857000001, 0.00285714286, 0.00095238095"
Henrico County,R.C. Longan Elementary,0.6184834123222749,0.2238442822384428,0.0,0.514218009478673,0.0,0.0142180094786729,"White, Black, Hispanic, Asian, Non-Hispanic, American Indian or Alaska Native, Native Hawaiian  or Pacific Islander","0.3056872038, 0.2227488152, 0.2227488152, 0.1777251185, 0.06398104265, 0.00473933649, 0.00236966825"
